 ,220239_105,221057_053,221057_056,221057_073,221364_007,221364_009,221364_022,221364_023,221364_029,221364_032,221364_034,221364_035,221364_037,221364_039,221364_040,221364_041,221364_049,221364_050,221364_063,221364_064,221364_065,221364_073,221364_074,221364_076,221364_077,221364_115,221364_116,221364_117,221364_119,221365_029,221365_083,221365_099,221416_021,221703_179,221703_216,221703_223,221703_224,221719_051,221728_166,221728_167,221728_169,221728_172,221728_175,221728_177,230011_181,230011_184,230011_185,230011_188,230011_189,230011_190,230011_193,230011_194,230011_203,230113_008,233795_113,233795_114,233795_115,233795_116,233795_117,233795_119,233795_120,233795_122,233795_123,233795_129,221089_022,221089_024,221089_038,221089_039,221089_130,221089_131,221089_132,221089_133,221090_105,221364_072,221365_084,221478_204,221478_212,221478_215,221479_143,221479_148,221703_171,221703_173,221703_176,221719_053,221719_055,220191_016,220239_017,221089_026,221089_129,221416_014,221416_016,221416_020,221474_208,221475_266,221476_040,221476_054,221476_060,221476_079,221476_081,221476_095,221476_101,221478_205,221479_147,220191_014,221475_222,221476_055,221476_078,221365_038,221365_064,221367_114,221367_129,221476_037,221476_039,221478_229,221511_042,233285_043,233285_096,233795_121,233282_055,233285_042
="AUDv4",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="55.1199",="0",="0",="0",="0",="0",="0",="0",="0",="0",="105.5453",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="216.6271",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="AUDv5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="274.5893",="0",="0",="0",="0",="0",="0",="0",="0",="0",="698.637",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="975.7158",="501.0292",="0",="0",="0",="0",="0",="0",="0",="155.6637",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="AUDd6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="125.0211",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="129.142",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="43.026",="0",="0",="79.5646",="0",="0",="0",="0",="0",="0",="0",="39.5479",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="AUDp4",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="151.9506",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="127.6597",="0",="0",="539.403",="0",="0",="0",="0",="0",="0",="0",="138.2514",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="AUDp5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2154.8781",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="547.3962",="0",="0",="1112.2412",="0",="0",="0",="0",="0",="0",="0",="119.8673",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1346.8153",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="AUDp6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="17.8518",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="78.9216",="0",="0",="921.5627",="0",="0",="0",="0",="701.165",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1864.7154",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISal6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="114.4304",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="3.7665",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="51.8217",="0",="0",="0",="0",="0",="0",="0",="225.8532",="0",="0",="0",="0",="0",="0",="0",="86.7245",="0",="0",="0",="36.2125",="0",="0",="1370.5932",="0",="0",="0",="0",="0",="0",="0",="0",="0",="11.9405",="0",="0",="0",="0",="0"
="SSp-ul6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="23.5091",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="185.5855",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="42.8067",="0",="0",="0",="0",="0",="388.1458",="60.789",="0",="371.1734",="85.8963",="65.9849",="0",="0",="0",="0",="0",="410.9089",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="40.0649",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPv6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="517.7231",="0",="0",="0",="629.8142",="0",="291.688",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="337.7254",="232.1205",="0",="0",="0",="0",="559.216",="0",="0",="0",="0",="0",="0",="0",="48.4774",="3928.7160999999996",="1611.7543999999998",="1258.352",="3029.4297",="3086.2753000000002",="2853.4094",="0",="0",="1096.6209000000001",="0",="0",="414.2111",="0",="44.1729",="464.3609",="5189.1222",="331.6849",="66.5479",="19.0111",="654.0378000000001",="0",="0",="1102.8499",="897.9094",="5327.6237",="496.8674",="1671.4941999999999",="0",="0",="109.9574",="3.766",="0",="604.5148",="620.6933",="350.9767",="0",="527.8728",="87.4961",="107.3429",="0",="2416.6957",="0",="0",="0",="0",="487.8725",="0",="0",="0",="0",="179.43",="0",="0",="0"
="ENTl6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="767.2142",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2.7543",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="232.5958",="128.4189",="0",="0",="0",="0",="0",="0",="0",="243.2086",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="924.2514",="0",="0",="0",="0",="0",="0",="0",="224.4093",="0",="0",="0",="0",="0",="0",="4259.14",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTm6",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="744.9075",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="512.9262",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="291.7664",="0",="0",="0",="0",="0",="0",="2552.5191",="0",="0",="0",="0",="0",="0",="0",="45.1014",="0",="0",="0",="0",="0",="0",="2569.9259",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISl6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="150.1376",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="54.0909",="0",="0",="0",="0",="0",="0",="0",="0",="496.4845",="0",="0",="0",="0",="0",="0",="0",="1.8331",="0",="0",="0",="0",="0",="0",="509.8633",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISli6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="58.0765",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="77.7351",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="301.1507",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="11.2852",="0",="0",="0",="0",="0",="0",="168.3906",="0",="0",="0",="0",="0",="0",="61.5254",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISli4",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="5.1773",="0",="0",="0",="39.5803",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="146.2198",="0",="0",="0",="0",="0",="0",="0",="0",="0",="219.9687",="0",="0",="0",="56.8591",="0",="0",="0",="1187.5847",="0",="0",="0",="0",="0",="22.7244",="0",="1435.4052",="0",="0",="0",="0",="0",="122.2825",="0",="0",="0",="0",="0",="0",="10.8821",="0",="0",="0",="0",="198.9",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ACB",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="203.8805",="0",="0",="0",="0",="0",="0",="1109.1115",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="397.4143",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ccg",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2.7917",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="64.5916",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="720.9094",="0",="0",="0",="386.4976",="0",="1508.4098",="0",="0",="0",="573.7116",="0",="4.5159",="0",="0",="0",="0",="0",="0",="0",="223.5747",="0",="0",="0",="52.6612",="1186.0833",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="720.9662",="0",="0",="0"
="SEZ",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="719.4467",="0",="0",="0",="0",="77.8509",="213.108",="207.414",="0",="0",="0",="0",="0",="0",="0",="1173.9504",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="636.572",="0",="0",="0",="0",="0",="0",="0",="0",="1638.0922",="0",="0",="0",="0",="0",="472.1831",="0",="0",="0",="0",="0",="0",="0",="0",="95.8587",="0",="0",="0",="445.6088",="0",="990.2385",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSs6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="82.9465",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="187.6445",="0",="0",="0",="0",="0",="0",="0",="0",="0",="49.973",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="400.8989",="0",="0",="0",="0",="0",="0",="20.9028",="26.501",="0",="0",="0",="0",="0",="0",="0",="581.2466",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-un6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="25.5423",="0",="0",="0",="0",="0",="0",="509.7621",="0",="0",="0",="0",="0",="0",="0",="544.8758",="0",="0",="0",="0",="220.9895",="0",="0",="135.8557",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="143.9063",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="228.1423",="10.2212",="246.2944",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ENTm1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="576.6344",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="4335.8249",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISpor6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="45.7245",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="468.3739",="305.1089",="396.4195",="0",="0",="0",="0",="0",="0",="419.5779",="0",="451.187",="0",="0",="0",="619.9804",="0",="0",="0",="0",="0",="0",="0",="483.4907",="622.2008",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="790.4324",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ORBl6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="48.5437",="0",="0",="0",="0",="0",="1013.885",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="540.0993",="0",="1252.6792",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="218.4529",="0",="0",="0",="0",="0",="0",="0",="0",="24.0247",="315.7091",="0",="0",="650.8082",="0",="844.1186",="0",="849.4504",="0",="0",="0",="0",="0",="869.247",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ORBl6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="319.7762",="0",="0",="0",="0",="0",="29.5873",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="63.3694",="204.3929",="0",="174.0312",="0",="0",="0",="14.8595",="0",="0",="0",="0",="0",="0",="0",="58.8137",="0",="0",="0",="0",="0",="0",="0",="0",="12.2874",="0",="0",="0",="84.978",="0",="210.4769",="0",="281.8914",="0",="0",="0",="0",="0",="266.2261",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="aco",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="231.6914",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ACAv2/3",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="222.072",="0",="0",="0",="559.7071",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1928.0029",="3505.1584",="201.2225",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="111.5105",="0",="0",="700.7314",="0",="0",="0",="0",="0",="0",="0",="4.9627",="0",="0",="0",="0",="387.0032",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ACAv5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="820.4946",="0",="0",="0",="317.594",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="4795.9567",="4974.1216",="1832.9791",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="100.123",="0",="0",="108.8424",="0",="0",="0",="0",="2141.8942",="0",="0",="0",="0",="0",="0",="0",="423.3036",="0",="503.6698",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="RSPv6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="41.8752",="273.2734",="0",="0",="0",="0",="44.7815",="0",="0",="0",="0",="0",="0",="0",="0",="146.9708",="33.864",="56.7986",="43.0704",="38.5245",="143.2041",="0",="0",="534.1101",="0",="0",="0",="0",="0",="12.1827",="37.1976",="9.4683",="0",="109.7102",="0",="0",="0",="88.7284",="141.4335",="180.3433",="0",="39.0249",="0",="0",="61.1263",="0",="0",="0",="0",="38.515",="0",="0",="15.6424",="0",="0",="84.7065",="0",="0",="0",="0",="142.5382",="0",="0",="0",="0",="0",="0",="0",="0"
="ACAv6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="166.9267",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="110.7011",="5684.8056",="2556.7403",="496.4494",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1570.8962",="0",="0",="0",="0",="0",="0",="0",="408.1396",="0",="0",="0",="0",="0",="183.0574",="0",="0",="0",="369.6582",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ORBl5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="44.0711",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="622.4656",="0",="78.4036",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="625.1988",="0",="0",="0",="0",="0",="0",="0",="0",="106.0179",="629.3235",="0",="0",="1080.8398",="0",="6183.1964",="0",="573.069",="0",="0",="0",="0",="0",="4578.9334",="3624.6359",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ORBm1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="620.8837",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="84.5262",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="159.343",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1103.8752",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ORBm5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="370.4641",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="4.8038",="0",="0",="0",="412.3561",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="165.4491",="0",="0",="0",="0",="0",="0",="695.4605",="0",="0",="0",="0",="0",="310.471",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ORBvl1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2164.8144",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="3236.9131",="6986.6534",="0",="3316.4526",="0",="0",="0",="0",="0",="0",="0",="249.6486",="0",="0",="0",="16356.4592",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="218.0757",="0",="0",="0",="794.6833",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="ORBvl2/3",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="326.1571",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="93.5533",="0",="0",="848.1999",="1820.7687",="0",="1111.4007",="0",="0",="0",="0",="0",="0",="0",="296.7427",="0",="0",="0",="3965.5135",="0",="0",="0",="0",="0",="187.1674",="0",="0",="0",="0",="0",="0",="1276.0138",="0",="1186.1977",="0",="963.5221",="0",="0",="0",="0",="0",="1228.2859",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
